target_id,dealer_id,target_month,target_year,sales_target_units,revenue_target
872,13,8,2020,23,8245799552
873,13,9,2020,19,7354639890
874,13,10,2020,23,7860440486
875,13,11,2020,18,7551857610
876,13,12,2020,23,9591677488
877,13,1,2021,27,11082084174
878,13,2,2021,20,7351525480
879,13,3,2021,27,9755838666
880,13,4,2021,28,8977051076
881,13,5,2021,21,7417856817
882,13,6,2021,25,7756914075
883,13,7,2021,27,9692834490
884,13,8,2021,21,7045155915
885,13,9,2021,25,7737678375
886,13,10,2021,24,7548323688
887,13,11,2021,20,7155755400
888,13,12,2021,25,7726371100
889,13,1,2022,23,9614303255
890,13,2,2022,20,8171398820
891,13,3,2022,27,10879976970
892,13,4,2022,24,8949417600
893,13,5,2022,20,7918614380
894,13,6,2022,24,9727529976
895,13,7,2022,20,7653703280
896,13,8,2022,28,10335883768
897,13,9,2022,22,6817735166
898,13,10,2022,20,6986400140
899,13,11,2022,28,11444064576
900,13,12,2022,23,7520652194
901,13,1,2023,20,6585266060
902,13,2,2023,26,8397629344
903,13,3,2023,20,7492513100
904,13,4,2023,22,7802024758
905,13,5,2023,26,9300940272
906,13,6,2023,22,6678702250
907,13,7,2023,20,6099507000
908,13,8,2023,24,10057055016
909,13,9,2023,23,7024973996
910,13,10,2023,25,8788941150
911,13,11,2023,20,6453117520
912,13,12,2023,28,10901879268
913,13,1,2024,24,8670758400
914,13,2,2024,20,7908795940
915,13,3,2024,22,6653620820
916,13,4,2024,23,9270005307
917,13,5,2024,20,6262080620
918,13,6,2024,23,7603207612
919,13,7,2024,26,8262371364
920,13,8,2024,21,8763161820
921,13,9,2024,26,10500748830
922,13,10,2024,28,11072292560
923,13,11,2024,20,7506852560
924,13,12,2024,28,10458825216
925,13,1,2025,27,9245606355
926,13,2,2025,21,6409608975
927,13,3,2025,22,8925286590
928,13,4,2025,20,6816338360
929,13,5,2025,29,10772098024
930,13,6,2025,27,9089766027
931,13,7,2025,24,8766786096
932,13,8,2025,21,7406857416
933,13,9,2025,27,9621075240
934,13,10,2025,27,9677796300
935,13,11,2025,29,9081330309
936,13,12,2025,22,8827607294
937,14,1,2020,17,6150437888
938,14,2,2020,24,9093750336
939,14,3,2020,24,8479561512
940,14,4,2020,17,6386882473
941,14,5,2020,23,7548761966
942,14,6,2020,20,6019750640
943,14,7,2020,21,8130732855
944,14,8,2020,18,7211736918
945,14,9,2020,18,6301605870
946,14,10,2020,22,7796014578
947,14,11,2020,19,6271547341
948,14,12,2020,24,8599478136
949,14,1,2021,26,10429623308
950,14,2,2021,26,9860786286
951,14,3,2021,27,11094827958
952,14,4,2021,20,7282708640
953,14,5,2021,20,7913295840
954,14,6,2021,27,10549183203
955,14,7,2021,28,11728222632
956,14,8,2021,25,10265374500
957,14,9,2021,25,9991904275
958,14,10,2021,20,6680643740
959,14,11,2021,21,6712192221
960,14,12,2021,26,8295966484
961,14,1,2022,29,9746200897
962,14,2,2022,22,8530363160
963,14,3,2022,25,10384841350
964,14,4,2022,27,8302160988
965,14,5,2022,22,6608027866
966,14,6,2022,24,7326840144
967,14,7,2022,20,6046300100
968,14,8,2022,23,8131424462
969,14,9,2022,28,8689738540
970,14,10,2022,25,7557790550
971,14,11,2022,24,9805360320
972,14,12,2022,28,10697218196
973,14,1,2023,26,10631846290
974,14,2,2023,20,6104891160
975,14,3,2023,23,7196179073
976,14,4,2023,23,8531896621
977,14,5,2023,27,9282951702
978,14,6,2023,23,8549221854
979,14,7,2023,21,6450631656
980,14,8,2023,29,10582805454
981,14,9,2023,20,7268399480
982,14,10,2023,29,11752619721
983,14,11,2023,28,11618136320
984,14,12,2023,27,8148453768
985,14,1,2024,20,6235572280
986,14,2,2024,20,7517939360
987,14,3,2024,26,10085995608
988,14,4,2024,28,9898304444
989,14,5,2024,29,11487289267
990,14,6,2024,23,8806308402
991,14,7,2024,21,7797848352
992,14,8,2024,23,9615791884
993,14,9,2024,20,7116270200
994,14,10,2024,23,8184087746
995,14,11,2024,25,7601276950
996,14,12,2024,27,9597514878
997,14,1,2025,22,6703811598
998,14,2,2025,29,9374459061
999,14,3,2025,28,10162947620
1000,14,4,2025,25,8505113225
1001,14,5,2025,21,7172721780
1002,14,6,2025,25,8740962750
1003,14,7,2025,27,11197107495
1004,14,8,2025,27,9216557001
1005,14,9,2025,22,9047549610
1006,14,10,2025,22,8841013874
1007,14,11,2025,25,9708598000
1008,14,12,2025,23,8713854543
1009,15,1,2020,21,7363427610
1010,15,2,2020,21,6894800514
1011,15,3,2020,19,6383340434
1012,15,4,2020,20,6264260080
1013,15,5,2020,19,6309436742
1014,15,6,2020,19,7805740037
1015,15,7,2020,24,7924960272
1016,15,8,2020,20,8312684300
1017,15,9,2020,20,8193366020
1018,15,10,2020,17,6349026193
1019,15,11,2020,18,6779203524
1020,15,12,2020,24,8412483360
1021,15,1,2021,27,9602780904
1022,15,2,2021,24,9658657944
1023,15,3,2021,21,8784534339
1024,15,4,2021,21,8393850192
1025,15,5,2021,24,7348451784
1026,15,6,2021,25,9319271975
1027,15,7,2021,25,9269335300
1028,15,8,2021,27,10418956371
1029,15,9,2021,29,9437311138
1030,15,10,2021,26,9712447888
1031,15,11,2021,23,8958079675
1032,15,12,2021,20,7916013440
1033,15,1,2022,26,9770471386
1034,15,2,2022,22,8920022210
1035,15,3,2022,20,8322904780
1036,15,4,2022,21,6981266208
1037,15,5,2022,20,7856780900
1038,15,6,2022,22,7389864922
1039,15,7,2022,20,7873541320
1040,15,8,2022,26,10294290916
1041,15,9,2022,23,8479906938
1042,15,10,2022,26,10349254838
1043,15,11,2022,28,10901889712
1044,15,12,2022,25,8393424525
1045,15,1,2023,20,7676092440
1046,15,2,2023,28,8603679168
1047,15,3,2023,20,8376073580
1048,15,4,2023,27,8456089824
1049,15,5,2023,22,8794862560
1050,15,6,2023,23,8401373208
1051,15,7,2023,21,6478956897
1052,15,8,2023,23,8721331659
1053,15,9,2023,27,9836540478
1054,15,10,2023,29,9859992344
1055,15,11,2023,27,10512666459
1056,15,12,2023,25,9150094850
1057,15,1,2024,23,8535990230
1058,15,2,2024,27,9962091747
1059,15,3,2024,27,10579029732
1060,15,4,2024,29,9811104376
1061,15,5,2024,23,9203017393
1062,15,6,2024,26,8589656140
1063,15,7,2024,29,8872918590
1064,15,8,2024,24,8313428712
1065,15,9,2024,27,11180483136
1066,15,10,2024,29,10196336113
1067,15,11,2024,20,8048259320
1068,15,12,2024,21,8444998527
1069,15,1,2025,23,9366764605
1070,15,2,2025,27,11087262693
1071,15,3,2025,28,9378897304
1072,15,4,2025,24,9860688600
1073,15,5,2025,24,7337263560
1074,15,6,2025,21,7916331675
1075,15,7,2025,27,9581614335
1076,15,8,2025,28,9578020956
1077,15,9,2025,24,8845374792
1078,15,10,2025,27,10836013842
1079,15,11,2025,21,8115158646
1080,15,12,2025,23,8374672278
1081,16,1,2020,19,7482595504
1082,16,2,2020,24,7829485440
1083,16,3,2020,21,6579775986
1084,16,4,2020,18,5582695212
1085,16,5,2020,18,5882394366
1086,16,6,2020,24,8143752240
1087,16,7,2020,23,9477700367
1088,16,8,2020,24,9066927912
1089,16,9,2020,24,9818077632
1090,16,10,2020,20,7356957200
1091,16,11,2020,23,9528347172
1092,16,12,2020,25,8329928175
1093,16,1,2021,26,10111697232
1094,16,2,2021,27,8501837544
1095,16,3,2021,25,10454489825
1096,16,4,2021,25,9373079700
1097,16,5,2021,26,9935824834
1098,16,6,2021,20,8052043760
1099,16,7,2021,21,7310316762
1100,16,8,2021,25,10483292600
1101,16,9,2021,26,10133945666
1102,16,10,2021,20,8331971700
1103,16,11,2021,25,10264464925
1104,16,12,2021,25,8333221325
1105,16,1,2022,28,10107633004
1106,16,2,2022,26,8287629324
1107,16,3,2022,27,10471900617
1108,16,4,2022,23,7427209841
1109,16,5,2022,27,9066055356
1110,16,6,2022,21,8098500102
1111,16,7,2022,24,10038418680
1112,16,8,2022,21,8420178585
1113,16,9,2022,28,10176143068
1114,16,10,2022,27,9548149131
1115,16,11,2022,25,10294644900
1116,16,12,2022,20,6677886900
1117,16,1,2023,22,8868534048
1118,16,2,2023,22,7715452470
1119,16,3,2023,25,8514325100
1120,16,4,2023,27,10100550420
1121,16,5,2023,27,8548942338
1122,16,6,2023,22,7568768482
1123,16,7,2023,29,11057789842
1124,16,8,2023,26,7836995478
1125,16,9,2023,28,9921263184
1126,16,10,2023,22,7447532334
1127,16,11,2023,20,7488525440
1128,16,12,2023,22,9035713346
1129,16,1,2024,23,8128662944
1130,16,2,2024,21,7534353288
1131,16,3,2024,23,7053710334
1132,16,4,2024,20,6537492280
1133,16,5,2024,24,10075162152
1134,16,6,2024,24,8249314080
1135,16,7,2024,26,10598844334
1136,16,8,2024,24,9953941656
1137,16,9,2024,27,10176000975
1138,16,10,2024,29,9477157254
1139,16,11,2024,20,8380717600
1140,16,12,2024,29,11326331756
1141,16,1,2025,20,6077068060
1142,16,2,2025,23,9070567937
1143,16,3,2025,29,10769651091
1144,16,4,2025,28,10510960012
1145,16,5,2025,20,6049144920
1146,16,6,2025,27,9509088852
1147,16,7,2025,26,8909246710
1148,16,8,2025,23,8023805691
1149,16,9,2025,23,7679141560
1150,16,10,2025,29,10873459752
1151,16,11,2025,21,8037482607
1152,16,12,2025,25,7699191850
1153,17,1,2020,21,6947921106
1154,17,2,2020,19,5849350678
1155,17,3,2020,23,7092813669
1156,17,4,2020,19,7686764450
1157,17,5,2020,17,6872965411
1158,17,6,2020,23,7731839712
1159,17,7,2020,21,7471613247
1160,17,8,2020,24,7657542312
1161,17,9,2020,17,5236848368
1162,17,10,2020,20,7415250840
1163,17,11,2020,24,7612715664
1164,17,12,2020,20,8291002380
1165,17,1,2021,24,7520275968
1166,17,2,2021,26,8280763374
1167,17,3,2021,25,9434394375
1168,17,4,2021,20,6401392940
1169,17,5,2021,29,11608052749
1170,17,6,2021,25,9863407250
1171,17,7,2021,22,7351478354
1172,17,8,2021,27,9846012591
1173,17,9,2021,22,8136738412
1174,17,10,2021,23,7090110686
1175,17,11,2021,22,8704741606
1176,17,12,2021,22,6897911570
1177,17,1,2022,22,7213255412
1178,17,2,2022,27,11021312142
1179,17,3,2022,24,9131439888
1180,17,4,2022,22,7480178882
1181,17,5,2022,27,11172973356
1182,17,6,2022,26,10301590624
1183,17,7,2022,24,9125212488
1184,17,8,2022,22,9168210436
1185,17,9,2022,21,6889657761
1186,17,10,2022,25,9139085100
1187,17,11,2022,23,7902682976
1188,17,12,2022,26,8683910196
1189,17,1,2023,28,9832800208
1190,17,2,2023,25,10305312800
1191,17,3,2023,20,6819489920
1192,17,4,2023,27,11148838650
1193,17,5,2023,24,9382340184
1194,17,6,2023,29,9278858763
1195,17,7,2023,24,7522138968
1196,17,8,2023,21,7356235761
1197,17,9,2023,29,11105764426
1198,17,10,2023,24,8201364768
1199,17,11,2023,21,8753804388
1200,17,12,2023,21,7171676253
1201,17,1,2024,23,9592836895
1202,17,2,2024,21,8372429541
1203,17,3,2024,23,8777240427
1204,17,4,2024,23,8134309214
1205,17,5,2024,25,10474786550
1206,17,6,2024,28,8620588676
1207,17,7,2024,28,11341891680
1208,17,8,2024,23,7387371886
1209,17,9,2024,20,6490878500
1210,17,10,2024,22,7887960256
1211,17,11,2024,23,9642013103
1212,17,12,2024,22,7154128674
1213,17,1,2025,23,9310291440
1214,17,2,2025,29,10796844217
1215,17,3,2025,22,7429356264
1216,17,4,2025,21,7919441733
1217,17,5,2025,25,9548380425
1218,17,6,2025,21,7063369152
1219,17,7,2025,26,8601866962
1220,17,8,2025,25,8574749225
1221,17,9,2025,23,9129801907
1222,17,10,2025,24,7622040024
1223,17,11,2025,27,8502888897
1224,17,12,2025,24,8163555960
1225,18,1,2020,17,5507969162
1226,18,2,2020,22,9082444624
1227,18,3,2020,19,7572162169
1228,18,4,2020,24,8093485440
1229,18,5,2020,18,6985607292
1230,18,6,2020,20,8324649620
1231,18,7,2020,25,8270557625
1232,18,8,2020,23,9528694472
1233,18,9,2020,20,6343499600
1234,18,10,2020,22,8512316494
1235,18,11,2020,20,7216879280
1236,18,12,2020,19,7788747843
1237,18,1,2021,26,9875768968
1238,18,2,2021,25,9297923400
1239,18,3,2021,21,8101030350
1240,18,4,2021,24,7972091856
1241,18,5,2021,26,10351981094
1242,18,6,2021,29,11273471165
1243,18,7,2021,26,8379312552
1244,18,8,2021,29,12055266737
1245,18,9,2021,22,6920656292
1246,18,10,2021,26,9927793096
1247,18,11,2021,28,11304547828
1248,18,12,2021,21,8792359905
1249,18,1,2022,21,7173573267
1250,18,2,2022,23,8412867044
1251,18,3,2022,20,7757957520
1252,18,4,2022,29,11776279110
1253,18,5,2022,21,7180238919
1254,18,6,2022,27,10161610596
1255,18,7,2022,25,8566445625
1256,18,8,2022,23,7252211742
1257,18,9,2022,23,7435802181
1258,18,10,2022,22,8668071060
1259,18,11,2022,26,9872697068
1260,18,12,2022,26,9273397172
1261,18,1,2023,21,7317711114
1262,18,2,2023,28,9035912060
1263,18,3,2023,28,9298957304
1264,18,4,2023,24,8848830072
1265,18,5,2023,26,8717109960
1266,18,6,2023,27,9972863883
1267,18,7,2023,21,8799907200
1268,18,8,2023,25,8782860850
1269,18,9,2023,28,11724642496
1270,18,10,2023,21,8468405400
1271,18,11,2023,23,8027239499
1272,18,12,2023,27,9501493536
1273,18,1,2024,24,7780681872
1274,18,2,2024,22,8630798660
1275,18,3,2024,25,10102448500
1276,18,4,2024,28,11174774996
1277,18,5,2024,27,10945781667
1278,18,6,2024,20,7355692600
1279,18,7,2024,23,7635622915
1280,18,8,2024,26,8758076288
1281,18,9,2024,22,9169732286
1282,18,10,2024,29,8895200044
1283,18,11,2024,21,7245463827
1284,18,12,2024,26,9188306582
1285,18,1,2025,23,7738139205
1286,18,2,2025,27,9924002091
1287,18,3,2025,20,7785875300
1288,18,4,2025,23,8553728980
1289,18,5,2025,24,7704516720
1290,18,6,2025,25,8200230350
1291,18,7,2025,28,10315524492
1292,18,8,2025,20,7083872320
1293,18,9,2025,26,10576414472
1294,18,10,2025,21,6370766892
1295,18,11,2025,23,8744843156
1296,18,12,2025,23,8447540924
1297,19,1,2020,17,7061058341
1298,19,2,2020,18,5984337654
1299,19,3,2020,20,8250296380
1300,19,4,2020,20,6411320340
1301,19,5,2020,19,6207346911
1302,19,6,2020,19,7104928362
1303,19,7,2020,18,5887421676
1304,19,8,2020,18,7043854914
1305,19,9,2020,17,6120989604
1306,19,10,2020,22,6865947968
1307,19,11,2020,21,6370017234
1308,19,12,2020,18,6538664250
1309,19,1,2021,28,9864488620
1310,19,2,2021,25,8330736575
1311,19,3,2021,29,11379635467
1312,19,4,2021,24,9501517800
1313,19,5,2021,22,8168400856
1314,19,6,2021,29,10944602668
1315,19,7,2021,25,7605061775
1316,19,8,2021,23,7840111798
1317,19,9,2021,21,7073297112
1318,19,10,2021,27,10567723023
1319,19,11,2021,25,9362230200
1320,19,12,2021,29,8877699588
1321,19,1,2022,28,8617759556
1322,19,2,2022,28,8455926668
1323,19,3,2022,23,8532790447
1324,19,4,2022,26,8434909756
1325,19,5,2022,20,7423228540
1326,19,6,2022,25,10324914200
1327,19,7,2022,23,8298944801
1328,19,8,2022,23,8496447733
1329,19,9,2022,29,8808146365
1330,19,10,2022,24,8073007536
1331,19,11,2022,20,7943605040
1332,19,12,2022,29,8755936824
1333,19,1,2023,24,9137888904
1334,19,2,2023,22,7986702900
1335,19,3,2023,26,9175583794
1336,19,4,2023,29,11443841206
1337,19,5,2023,23,8560307923
1338,19,6,2023,28,9653000308
1339,19,7,2023,23,7017049507
1340,19,8,2023,26,8754217758
1341,19,9,2023,26,10793094936
1342,19,10,2023,21,8627096877
1343,19,11,2023,23,7318262567
1344,19,12,2023,20,8181511520
1345,19,1,2024,20,8227857660
1346,19,2,2024,27,10139664402
1347,19,3,2024,21,7287679392
1348,19,4,2024,27,8325587592
1349,19,5,2024,27,10150608474
1350,19,6,2024,22,9075050886
1351,19,7,2024,29,9751013795
1352,19,8,2024,21,7565439651
1353,19,9,2024,20,7583340600
1354,19,10,2024,23,8819916513
1355,19,11,2024,26,8859377618
1356,19,12,2024,21,6543517239
1357,19,1,2025,27,10892999853
1358,19,2,2025,28,9923243876
1359,19,3,2025,22,6753954240
1360,19,4,2025,28,9769941328
1361,19,5,2025,25,8991057575
1362,19,6,2025,21,8071021056
1363,19,7,2025,22,7683452898
1364,19,8,2025,22,6767555498
1365,19,9,2025,28,11033216096
1366,19,10,2025,26,9183482568
1367,19,11,2025,26,9426632930
1368,19,12,2025,25,8988923025
1369,20,1,2020,18,5644345302
1370,20,2,2020,18,7096271112
1371,20,3,2020,24,7735002648
1372,20,4,2020,24,8870288208
1373,20,5,2020,23,7795086193
1374,20,6,2020,25,8596446175
1375,20,7,2020,19,7723853210
1376,20,8,2020,22,7682099436
1377,20,9,2020,20,6532182620
1378,20,10,2020,21,7377478101
1379,20,11,2020,24,8306748960
1380,20,12,2020,19,7107864147
1381,20,1,2021,29,9985902630
1382,20,2,2021,20,6063808860
1383,20,3,2021,21,7322916573
1384,20,4,2021,22,7668341032
1385,20,5,2021,25,10341309175
1386,20,6,2021,27,10650032361
1387,20,7,2021,25,10231896400
1388,20,8,2021,28,9998948848
1389,20,9,2021,25,7621252500
1390,20,10,2021,21,6704234271
1391,20,11,2021,21,7681796430
1392,20,12,2021,27,9937540782
1393,20,1,2022,28,10720884188
1394,20,2,2022,20,6483078780
1395,20,3,2022,20,8201728220
1396,20,4,2022,21,8073569847
1397,20,5,2022,25,9049032575
1398,20,6,2022,20,7260278280
1399,20,7,2022,28,9358326936
1400,20,8,2022,24,7915345032
1401,20,9,2022,27,9310451715
1402,20,10,2022,23,8123223421
1403,20,11,2022,24,9889919736
1404,20,12,2022,26,9925993974
1405,20,1,2023,22,7421674326
1406,20,2,2023,20,7296290600
1407,20,3,2023,25,10239586000
1408,20,4,2023,28,11484590740
1409,20,5,2023,26,9713543866
1410,20,6,2023,29,11190691854
1411,20,7,2023,26,10253618856
1412,20,8,2023,26,10807732754
1413,20,9,2023,22,8820507762
1414,20,10,2023,27,10473440616
1415,20,11,2023,20,6746995780
1416,20,12,2023,21,7538549172
1417,20,1,2024,22,7324204646
1418,20,2,2024,20,7699366760
1419,20,3,2024,21,6533046954
1420,20,4,2024,23,6964883184
1421,20,5,2024,28,10050861660
1422,20,6,2024,28,9979045636
1423,20,7,2024,21,6547035852
1424,20,8,2024,20,6433666760
1425,20,9,2024,22,8094825508
1426,20,10,2024,29,10786559715
1427,20,11,2024,21,6997057788
1428,20,12,2024,28,9695391972
1429,20,1,2025,22,7807464940
1430,20,2,2025,20,7533285520
1431,20,3,2025,25,9241452775
1432,20,4,2025,29,10600545131
1433,20,5,2025,29,11902083169
1434,20,6,2025,24,9495329400
1435,20,7,2025,20,6339244660
1436,20,8,2025,23,8308709244
1437,20,9,2025,27,8457418386
1438,20,10,2025,26,9115473562
1439,20,11,2025,26,10228546016
1440,20,12,2025,26,8375926260
1441,21,1,2020,17,5349745691
1442,21,2,2020,20,6667796160
1443,21,3,2020,17,7058975841
1444,21,4,2020,17,6502878182
1445,21,5,2020,20,6881106620
1446,21,6,2020,22,8905365128
1447,21,7,2020,18,7298577756
1448,21,8,2020,25,7610348050
1449,21,9,2020,23,7401982452
1450,21,10,2020,25,9488589325
1451,21,11,2020,24,8399350032
1452,21,12,2020,18,5956024986
1453,21,1,2021,28,10886080716
1454,21,2,2021,24,7717360560
1455,21,3,2021,25,9749701400
1456,21,4,2021,23,9362290254
1457,21,5,2021,24,7643744664
1458,21,6,2021,22,7804338432
1459,21,7,2021,24,8788135608
1460,21,8,2021,21,7424729655
1461,21,9,2021,21,8727619047
1462,21,10,2021,27,8162558541
1463,21,11,2021,23,8912097983
1464,21,12,2021,26,8052191758
1465,21,1,2022,26,9935707314
1466,21,2,2022,20,7914678360
1467,21,3,2022,28,10412055192
1468,21,4,2022,26,9199132592
1469,21,5,2022,27,9845295795
1470,21,6,2022,29,9692107313
1471,21,7,2022,27,11168757576
1472,21,8,2022,20,7845350700
1473,21,9,2022,23,9256280862
1474,21,10,2022,24,8811590280
1475,21,11,2022,21,6732622743
1476,21,12,2022,29,8773242748
1477,21,1,2023,22,6880420008
1478,21,2,2023,21,8509650534
1479,21,3,2023,29,11733461161
1480,21,4,2023,26,8470442422
1481,21,5,2023,23,6933243970
1482,21,6,2023,20,8081447620
1483,21,7,2023,26,10859402632
1484,21,8,2023,23,7467497952
1485,21,9,2023,20,8201643880
1486,21,10,2023,22,6962879000
1487,21,11,2023,26,8941095826
1488,21,12,2023,21,7154147238
1489,21,1,2024,21,8338247526
1490,21,2,2024,20,8374164860
1491,21,3,2024,27,10016880174
1492,21,4,2024,23,9634091581
1493,21,5,2024,23,8781274788
1494,21,6,2024,23,9443751401
1495,21,7,2024,23,9390141989
1496,21,8,2024,28,10877407520
1497,21,9,2024,25,9389920450
1498,21,10,2024,29,10377711741
1499,21,11,2024,22,7383201804
1500,21,12,2024,29,11833436660
1501,21,1,2025,24,7708095744
1502,21,2,2025,27,9153331749
1503,21,3,2025,22,7854635250
1504,21,4,2025,21,6904170063
1505,21,5,2025,28,8848451976
1506,21,6,2025,21,7494669882
1507,21,7,2025,24,9919256568
1508,21,8,2025,25,8929676625
1509,21,9,2025,24,8425463736
1510,21,10,2025,29,12037041716
1511,21,11,2025,24,9267923328
1512,21,12,2025,21,7622829963
1513,22,1,2020,40,14102754720
1514,22,2,2020,36,12378898800
1515,22,3,2020,37,12565349887
1516,22,4,2020,32,11060335040
1517,22,5,2020,37,15431601137
1518,22,6,2020,31,11985690332
1519,22,7,2020,38,14853735906
1520,22,8,2020,31,10616118268
1521,22,9,2020,30,10318907670
1522,22,10,2020,36,14208007608
1523,22,11,2020,35,13838475595
1524,22,12,2020,31,11395473489
1525,22,1,2021,35,12428562860
1526,22,2,2021,41,15523581950
1527,22,3,2021,43,17778891413
1528,22,4,2021,43,14326002980
1529,22,5,2021,39,13917111312
1530,22,6,2021,38,13322951316
1531,22,7,2021,46,14265000936
1532,22,8,2021,41,12377714680
1533,22,9,2021,35,13185478530
1534,22,10,2021,38,12173555322
1535,22,11,2021,43,15461551538
1536,22,12,2021,35,11914320075
1537,22,1,2022,37,14851884138
1538,22,2,2022,33,13117980480
1539,22,3,2022,39,15089225463
1540,22,4,2022,43,15951607574
1541,22,5,2022,37,14543394048
1542,22,6,2022,39,14381846466
1543,22,7,2022,40,13891597000
1544,22,8,2022,33,10939524090
1545,22,9,2022,41,13097413141
1546,22,10,2022,45,17571016890
1547,22,11,2022,47,18525089433
1548,22,12,2022,44,15346814164
1549,22,1,2023,41,13545556835
1550,22,2,2023,37,11112465263
1551,22,3,2023,44,16097172388
1552,22,4,2023,44,16287126636
1553,22,5,2023,38,15001514410
1554,22,6,2023,42,17353748496
1555,22,7,2023,37,13183346864
1556,22,8,2023,46,15974697012
1557,22,9,2023,33,11861979558
1558,22,10,2023,43,13020728391
1559,22,11,2023,45,15009234210
1560,22,12,2023,32,11597080256
1561,22,1,2024,42,13569525858
1562,22,2,2024,46,17743475902
1563,22,3,2024,37,11567482864
1564,22,4,2024,41,13642499080
1565,22,5,2024,38,11824283338
1566,22,6,2024,42,15941361912
1567,22,7,2024,36,12004358616
1568,22,8,2024,43,17108319485
1569,22,9,2024,44,18189257680
1570,22,10,2024,42,16067805264
1571,22,11,2024,46,16885899926
1572,22,12,2024,35,11814902645
1573,22,1,2025,41,13529362942
1574,22,2,2025,36,11502914760
1575,22,3,2025,38,15383173604
1576,22,4,2025,32,13185745856
1577,22,5,2025,43,15929111135
1578,22,6,2025,44,14491941992
1579,22,7,2025,38,13623250002
1580,22,8,2025,46,17318745160
