inventory_id,dealer_id,vehicle_id,stock_available,stock_in,stock_out,inventory_month
733,12,136,28,4,3,2025-06-01
734,12,136,20,2,6,2024-11-01
735,12,136,33,11,0,2025-02-01
736,12,136,35,22,16,2025-09-01
737,12,138,38,17,3,2025-07-01
738,12,138,31,18,2,2025-05-01
739,12,138,32,25,1,2025-04-01
740,12,138,34,23,13,2025-10-01
741,12,138,26,21,6,2025-06-01
742,12,138,12,8,6,2025-03-01
743,12,115,29,12,9,2024-03-01
744,12,115,16,4,1,2024-07-01
745,12,115,30,9,8,2024-09-01
746,12,115,42,21,6,2025-08-01
747,12,115,24,20,14,2024-01-01
748,12,115,34,17,3,2025-09-01
749,12,115,8,2,6,2025-06-01
750,12,115,8,9,3,2025-07-01
751,12,115,37,19,0,2025-02-01
752,12,115,4,23,26,2024-02-01
753,12,115,39,18,4,2024-04-01
754,12,115,24,18,11,2025-12-01
755,12,117,26,3,7,2024-11-01
756,12,117,11,7,3,2025-09-01
757,12,117,21,2,6,2024-10-01
758,12,117,10,12,11,2025-03-01
759,12,117,6,6,11,2024-04-01
760,12,117,6,21,15,2025-04-01
761,12,117,19,4,5,2025-08-01
762,12,117,11,4,0,2024-01-01
763,12,117,22,25,19,2025-12-01
764,12,117,22,17,19,2024-03-01
765,12,117,12,12,14,2024-12-01
766,13,183,0,9,14,2024-03-01
767,13,183,5,5,5,2024-12-01
768,13,183,15,20,11,2024-11-01
769,13,183,0,4,7,2025-08-01
770,13,183,34,9,2,2024-10-01
771,13,183,22,2,1,2024-04-01
772,13,183,32,6,1,2024-05-01
773,13,183,29,7,5,2024-09-01
774,13,183,31,8,2,2025-06-01
775,13,183,15,6,2,2025-05-01
776,13,183,16,4,9,2024-01-01
777,13,183,32,18,4,2025-07-01
778,13,173,29,11,10,2024-09-01
779,13,173,13,25,27,2024-08-01
780,13,173,0,2,6,2025-01-01
781,13,173,20,20,0,2024-11-01
782,13,173,30,12,9,2025-04-01
783,13,173,33,14,0,2024-06-01
784,13,173,26,24,13,2025-06-01
785,13,173,28,14,6,2025-07-01
786,13,103,14,19,23,2024-03-01
787,13,103,38,25,3,2024-05-01
788,13,103,22,13,11,2025-04-01
789,13,103,31,7,4,2024-06-01
790,13,103,22,23,7,2024-09-01
791,13,103,31,7,2,2025-07-01
792,13,103,16,12,14,2025-02-01
793,13,103,26,19,15,2024-07-01
794,13,103,23,9,0,2024-01-01
795,13,103,20,14,4,2024-02-01
796,13,138,21,25,27,2025-07-01
797,13,138,23,5,6,2024-11-01
798,13,138,8,16,11,2024-04-01
799,13,138,19,19,13,2024-05-01
800,13,138,20,15,2,2024-12-01
801,13,138,27,15,8,2024-10-01
802,13,138,25,5,2,2024-01-01
803,13,181,12,9,8,2025-02-01
804,13,181,42,24,0,2024-05-01
805,13,181,18,21,17,2025-04-01
806,13,181,35,20,6,2025-12-01
807,13,181,8,16,10,2024-12-01
808,13,181,19,3,1,2025-07-01
809,13,181,5,4,8,2024-02-01
810,13,181,28,13,4,2025-06-01
811,13,181,16,21,18,2025-08-01
812,13,181,15,10,2,2024-07-01
813,13,181,17,11,0,2025-01-01
814,13,129,21,25,15,2024-03-01
815,13,129,23,22,18,2024-05-01
816,13,129,25,4,8,2024-12-01
817,13,129,19,17,18,2025-01-01
818,13,129,32,25,2,2024-07-01
819,13,129,0,25,27,2024-06-01
820,13,129,28,21,8,2025-03-01
821,13,129,13,18,13,2024-10-01
822,13,129,35,10,2,2025-07-01
823,13,129,16,6,6,2024-02-01
824,13,129,20,16,10,2025-08-01
825,14,185,20,8,11,2024-06-01
826,14,185,0,2,5,2025-04-01
827,14,185,21,18,6,2024-09-01
828,14,185,15,24,15,2024-03-01
829,14,185,25,14,11,2024-01-01
830,14,185,5,2,6,2024-10-01
831,14,185,31,25,11,2025-02-01
832,14,117,2,5,3,2025-11-01
833,14,117,20,8,6,2025-12-01
834,14,117,33,13,1,2025-04-01
835,14,117,13,15,14,2024-12-01
836,14,117,7,5,8,2025-03-01
837,14,117,0,10,15,2025-06-01
838,14,117,38,12,1,2025-07-01
839,14,117,31,8,5,2025-10-01
840,14,117,17,18,18,2024-08-01
841,14,117,10,24,28,2025-09-01
842,14,117,8,17,18,2024-02-01
843,14,117,9,3,2,2024-04-01
844,14,114,35,14,9,2025-07-01
845,14,114,8,23,17,2024-08-01
846,14,114,12,25,27,2025-12-01
847,14,114,36,8,0,2025-04-01
848,14,114,18,20,8,2024-07-01
849,14,114,38,14,5,2024-01-01
850,14,114,42,20,3,2025-08-01
851,14,183,16,23,25,2025-07-01
852,14,183,25,25,21,2024-04-01
853,14,183,38,22,14,2024-06-01
854,14,183,22,19,10,2025-05-01
855,14,183,24,5,8,2025-06-01
856,14,183,9,14,19,2024-08-01
857,14,183,27,12,10,2024-02-01
858,14,122,11,12,1,2025-09-01
859,14,122,16,13,0,2025-10-01
860,14,122,0,3,5,2024-06-01
861,14,122,25,3,8,2025-12-01
862,14,122,6,15,14,2024-03-01
863,14,122,24,2,2,2024-01-01
864,14,122,11,18,17,2024-05-01
865,14,122,7,17,21,2025-04-01
866,14,122,12,25,22,2024-11-01
867,14,122,18,9,6,2024-09-01
868,14,122,12,17,15,2024-04-01
869,14,122,14,20,21,2025-11-01
870,14,182,2,15,15,2024-01-01
871,14,182,8,18,21,2025-06-01
872,14,182,5,10,10,2025-07-01
873,14,182,24,6,8,2025-09-01
874,14,182,15,21,22,2024-12-01
875,14,182,9,13,16,2024-05-01
876,14,182,29,24,4,2025-11-01
877,14,182,19,15,9,2025-08-01
878,14,182,27,10,1,2024-10-01
879,14,182,13,24,12,2025-03-01
880,14,182,22,14,13,2024-09-01
881,14,182,45,23,6,2025-04-01
882,14,132,19,21,11,2024-09-01
883,14,132,15,8,7,2025-11-01
884,14,132,25,18,23,2025-08-01
885,14,132,28,20,0,2025-07-01
886,14,132,22,13,17,2025-06-01
887,14,132,28,14,10,2024-08-01
888,14,132,11,24,18,2025-12-01
889,14,132,33,12,8,2024-11-01
890,14,132,3,22,19,2025-03-01
891,14,132,39,17,4,2025-04-01
892,14,132,21,8,8,2024-02-01
893,14,132,6,21,16,2024-06-01
894,14,159,5,3,7,2024-07-01
895,14,159,0,7,10,2025-10-01
896,14,159,28,10,3,2025-11-01
897,14,159,20,5,4,2024-11-01
898,14,159,16,8,9,2024-02-01
899,14,159,0,5,7,2024-03-01
900,14,159,2,24,24,2025-05-01
901,14,159,39,23,0,2024-05-01
902,14,159,15,15,15,2025-03-01
903,14,159,0,15,20,2025-06-01
904,14,159,23,23,13,2025-08-01
905,14,159,29,23,24,2024-04-01
906,14,165,10,3,0,2024-04-01
907,14,165,28,9,9,2025-08-01
908,14,165,21,15,9,2025-11-01
909,14,165,28,19,4,2025-10-01
910,14,165,16,23,26,2025-01-01
911,14,165,23,14,7,2024-07-01
912,14,165,15,2,6,2024-03-01
913,14,165,20,21,13,2024-05-01
914,14,165,8,16,11,2025-06-01
915,14,186,9,12,14,2024-02-01
916,14,186,35,19,0,2025-07-01
917,14,186,19,2,2,2025-02-01
918,14,186,16,3,3,2024-05-01
919,14,186,21,11,14,2024-04-01
920,14,186,23,25,15,2024-12-01
921,14,186,1,10,14,2025-05-01
922,14,186,25,17,15,2024-11-01
923,14,186,36,14,7,2025-04-01
924,14,186,21,16,12,2024-01-01
925,14,186,11,19,19,2024-03-01
926,14,186,9,15,8,2025-10-01
927,15,164,17,13,9,2024-07-01
928,15,164,19,9,2,2024-11-01
929,15,164,3,20,20,2025-11-01
930,15,164,30,24,1,2024-08-01
931,15,164,26,17,8,2024-04-01
932,15,164,1,14,14,2024-10-01
933,15,164,13,2,4,2024-01-01
934,15,164,17,3,3,2024-05-01
935,15,164,14,10,6,2025-10-01
936,15,164,21,19,3,2024-06-01
937,15,164,17,12,11,2025-03-01
938,15,105,23,16,18,2024-03-01
939,15,105,13,3,1,2025-12-01
940,15,105,7,4,7,2024-01-01
941,15,105,29,19,14,2025-11-01
942,15,105,26,9,13,2024-06-01
943,15,105,6,10,12,2025-02-01
944,15,105,33,14,5,2024-02-01
945,15,105,23,17,5,2024-09-01
946,15,105,24,17,7,2024-11-01
947,15,105,7,23,24,2025-04-01
948,15,105,41,19,7,2025-06-01
949,15,185,19,22,20,2024-08-01
950,15,185,5,25,23,2024-02-01
951,15,185,34,18,2,2025-06-01
952,15,185,13,19,11,2025-11-01
953,15,185,17,7,10,2024-06-01
954,15,185,27,19,19,2025-05-01
955,15,109,23,13,2,2024-11-01
956,15,109,0,4,8,2025-04-01
957,15,109,42,14,0,2024-06-01
958,15,109,10,5,7,2024-03-01
959,15,109,8,6,2,2024-07-01
960,15,109,33,24,4,2024-12-01
961,15,109,25,25,26,2025-09-01
962,15,109,4,15,16,2025-01-01
963,15,109,36,14,1,2025-03-01
964,15,109,27,21,12,2024-04-01
965,15,109,8,14,13,2025-10-01
966,15,129,19,23,20,2024-04-01
967,15,129,44,23,1,2025-12-01
968,15,129,4,22,23,2024-06-01
969,15,129,27,19,9,2025-05-01
970,15,129,16,2,7,2024-01-01
971,15,129,17,10,8,2024-07-01
972,15,129,26,7,1,2024-09-01
973,15,129,12,10,13,2025-11-01
974,15,156,34,5,0,2024-08-01
975,15,156,1,4,8,2025-12-01
976,15,156,37,8,0,2024-11-01
977,15,156,13,21,12,2025-02-01
978,15,156,24,15,1,2025-11-01
979,15,156,18,14,1,2024-02-01
980,15,156,20,12,6,2025-06-01
981,15,156,25,2,6,2024-05-01
982,15,156,27,11,10,2024-07-01
983,15,156,12,14,2,2024-10-01
984,15,156,3,15,14,2024-01-01
985,15,148,10,6,10,2025-02-01
986,15,148,18,11,9,2024-04-01
987,15,148,24,22,15,2025-03-01
988,15,148,34,16,1,2024-03-01
989,15,148,21,23,20,2024-07-01
990,15,148,11,8,1,2024-06-01
991,15,148,28,16,4,2025-06-01
992,15,180,33,20,8,2024-02-01
993,15,180,11,14,14,2025-10-01
994,15,180,5,3,3,2024-06-01
995,15,180,11,19,21,2025-05-01
996,15,180,33,19,7,2025-12-01
997,15,180,6,7,10,2024-08-01
998,15,180,29,13,10,2025-06-01
999,15,180,8,8,9,2024-09-01
1000,15,180,9,22,27,2024-04-01
1001,15,180,5,2,1,2025-02-01
1002,15,146,12,10,2,2024-03-01
1003,15,146,14,10,6,2025-03-01
1004,15,146,23,11,10,2025-05-01
1005,15,146,17,6,6,2024-06-01
1006,15,146,34,22,6,2025-09-01
1007,15,146,24,13,5,2024-09-01
1008,15,146,6,11,12,2025-10-01
1009,15,146,20,21,11,2025-12-01
1010,15,146,0,9,14,2025-01-01
1011,15,146,10,25,28,2025-11-01
1012,15,146,21,23,12,2024-05-01
1013,15,146,21,23,24,2025-04-01
1014,15,153,1,16,17,2024-12-01
1015,15,153,39,25,15,2024-05-01
1016,15,153,8,2,6,2025-03-01
1017,15,153,24,20,2,2025-01-01
1018,15,153,0,25,30,2025-09-01
1019,15,153,23,25,28,2025-12-01
1020,15,153,32,8,2,2024-10-01
1021,15,153,8,8,7,2024-01-01
1022,15,153,45,24,9,2025-07-01
1023,15,153,20,12,0,2024-08-01
1024,16,151,22,12,16,2025-12-01
1025,16,151,28,17,6,2024-10-01
1026,16,151,31,19,18,2024-01-01
1027,16,151,20,21,12,2025-05-01
1028,16,151,29,9,0,2025-02-01
1029,16,151,33,8,3,2025-11-01
1030,16,151,32,22,17,2024-08-01
1031,16,151,12,9,14,2024-02-01
1032,16,162,27,20,8,2025-03-01
1033,16,162,31,8,0,2025-01-01
1034,16,162,26,9,7,2024-01-01
1035,16,162,13,25,19,2025-08-01
1036,16,162,16,24,29,2024-06-01
1037,16,162,16,18,22,2024-12-01
1038,16,162,22,13,0,2024-10-01
1039,16,162,39,23,0,2025-09-01
1040,16,162,6,22,23,2025-11-01
1041,16,162,7,19,19,2025-12-01
1042,16,178,31,24,3,2024-07-01
1043,16,178,28,18,2,2024-09-01
1044,16,178,27,11,12,2025-08-01
1045,16,178,3,20,20,2024-05-01
1046,16,178,20,6,4,2025-09-01
1047,16,178,15,17,15,2024-08-01
1048,16,178,28,8,10,2025-01-01
1049,16,178,8,19,13,2024-04-01
1050,16,185,5,5,9,2024-01-01
1051,16,185,6,25,27,2025-12-01
1052,16,185,2,16,20,2025-10-01
1053,16,185,0,3,6,2025-03-01
1054,16,185,14,16,8,2024-12-01
1055,16,185,13,13,16,2024-07-01
1056,16,185,7,20,16,2024-05-01
1057,16,185,19,19,15,2025-08-01
1058,16,185,21,21,7,2025-09-01
1059,16,185,12,22,22,2025-11-01
1060,16,185,21,8,7,2024-11-01
1061,16,185,25,7,12,2025-04-01
1062,16,170,10,18,20,2025-12-01
1063,16,170,13,18,15,2025-09-01
1064,16,170,26,6,7,2025-03-01
1065,16,170,29,19,15,2024-06-01
1066,16,170,38,25,2,2025-05-01
1067,16,170,0,22,26,2025-02-01
1068,16,170,18,3,4,2024-04-01
1069,16,170,26,15,6,2024-09-01
1070,16,170,9,5,10,2025-06-01
1071,16,170,0,22,26,2024-11-01
1072,16,124,20,9,14,2025-06-01
1073,16,124,18,14,0,2024-06-01
1074,16,124,24,12,15,2024-05-01
1075,16,124,7,15,16,2025-11-01
1076,16,124,2,4,2,2025-09-01
1077,16,124,23,18,1,2025-05-01
1078,16,130,31,24,0,2024-12-01
1079,16,130,22,3,4,2025-03-01
1080,16,130,0,18,23,2024-10-01
1081,16,130,33,20,4,2025-08-01
1082,16,130,37,15,6,2025-09-01
1083,16,130,31,14,13,2024-06-01
1084,16,130,24,19,17,2024-11-01
1085,16,130,22,22,17,2024-02-01
1086,16,130,40,24,3,2024-05-01
1087,16,112,28,14,12,2025-01-01
1088,16,112,15,14,11,2024-03-01
1089,16,112,44,24,8,2025-10-01
1090,16,112,21,6,0,2024-11-01
1091,16,112,22,6,8,2024-02-01
1092,16,112,34,25,0,2024-08-01
1093,16,112,13,4,5,2024-07-01
1094,16,177,8,14,9,2025-06-01
1095,16,177,22,10,0,2024-09-01
1096,16,177,0,5,8,2025-02-01
1097,16,177,24,19,23,2024-04-01
1098,16,177,30,8,3,2024-01-01
1099,16,177,5,9,5,2024-10-01
1100,16,177,15,11,14,2024-02-01
1101,16,177,28,5,1,2025-05-01
1102,16,148,3,23,26,2025-08-01
1103,16,148,15,14,4,2025-09-01
1104,16,148,6,14,19,2025-11-01
1105,16,148,11,19,16,2024-10-01
1106,16,148,27,22,10,2025-07-01
1107,16,148,34,16,5,2024-06-01
1108,16,148,21,11,0,2024-09-01
1109,17,167,8,18,18,2024-04-01
1110,17,167,23,18,20,2024-10-01
1111,17,167,24,9,1,2025-05-01
1112,17,167,12,16,16,2025-06-01
1113,17,167,32,10,4,2024-05-01
1114,17,167,42,14,0,2025-01-01
1115,17,180,25,7,7,2024-08-01
1116,17,180,20,9,4,2024-12-01
1117,17,180,27,7,4,2025-05-01
1118,17,180,20,21,12,2025-04-01
1119,17,180,23,13,9,2025-01-01
1120,17,180,38,22,7,2025-11-01
1121,17,147,17,11,0,2025-10-01
1122,17,147,19,24,27,2025-01-01
1123,17,147,25,20,9,2024-10-01
1124,17,147,16,13,17,2024-11-01
1125,17,147,0,17,19,2024-02-01
1126,17,147,8,7,12,2024-09-01
1127,17,120,5,23,24,2024-05-01
1128,17,120,11,16,6,2024-02-01
1129,17,120,33,13,4,2024-07-01
1130,17,120,10,2,6,2025-06-01
1131,17,120,35,10,3,2024-04-01
1132,17,120,15,20,23,2024-08-01
1133,17,120,8,4,2,2025-07-01
1134,17,120,30,22,21,2025-04-01
1135,17,120,21,12,5,2025-12-01
1136,17,120,39,21,12,2024-01-01
1137,17,106,11,18,9,2024-08-01
1138,17,106,4,11,7,2025-10-01
1139,17,106,13,7,3,2025-04-01
1140,17,106,11,2,0,2025-11-01
1141,17,106,10,23,23,2025-05-01
1142,17,106,3,3,3,2025-02-01
1143,17,144,2,21,22,2025-12-01
1144,17,144,27,23,17,2025-09-01
1145,17,144,1,8,8,2025-10-01
1146,17,144,38,15,2,2025-07-01
1147,17,144,37,21,2,2024-02-01
1148,17,144,19,17,3,2024-06-01
1149,17,179,30,13,12,2024-11-01
1150,17,179,48,21,2,2025-01-01
1151,17,179,24,7,0,2024-12-01
1152,17,179,29,23,0,2025-04-01
1153,17,179,37,17,4,2025-05-01
1154,17,179,34,19,8,2025-08-01
1155,17,179,33,13,6,2025-06-01
1156,17,179,22,3,3,2024-08-01
1157,17,179,18,15,7,2024-03-01
1158,17,179,0,3,8,2025-11-01
1159,17,179,9,21,14,2025-03-01
1160,17,114,7,7,12,2024-03-01
1161,17,114,35,19,13,2024-01-01
1162,17,114,25,13,0,2024-10-01
1163,17,114,13,15,19,2025-02-01
1164,17,114,30,7,2,2024-05-01
1165,17,114,18,16,17,2025-11-01
1166,17,114,23,7,0,2024-08-01
1167,17,114,13,19,18,2024-06-01
1168,17,148,24,17,16,2025-04-01
1169,17,148,34,16,1,2025-12-01
1170,17,148,14,12,7,2025-05-01
1171,17,148,26,2,5,2025-03-01
1172,17,148,25,6,4,2025-06-01
1173,17,148,0,2,7,2024-12-01
1174,17,148,39,24,10,2024-01-01
1175,17,121,24,18,17,2024-10-01
1176,17,121,40,21,5,2025-07-01
1177,17,121,29,14,9,2025-08-01
1178,17,121,32,23,20,2025-04-01
1179,17,121,0,3,8,2025-05-01
1180,17,121,25,13,10,2025-11-01
1181,17,121,17,19,3,2024-06-01
1182,17,121,15,7,1,2024-12-01
1183,17,121,14,11,0,2024-01-01
1184,17,121,18,25,20,2025-09-01
1185,17,121,24,14,6,2024-04-01
1186,18,167,33,9,3,2024-06-01
1187,18,167,18,10,8,2024-02-01
1188,18,167,27,11,3,2025-08-01
1189,18,167,18,13,13,2025-03-01
1190,18,167,12,12,17,2025-10-01
1191,18,167,23,22,17,2024-01-01
1192,18,172,14,4,8,2024-07-01
1193,18,172,21,24,11,2025-01-01
1194,18,172,5,10,7,2025-02-01
1195,18,172,20,7,9,2024-10-01
1196,18,172,26,3,7,2025-03-01
1197,18,172,24,15,3,2025-10-01
1198,18,172,24,18,16,2024-04-01
1199,18,172,33,8,2,2025-05-01
1200,18,172,31,23,10,2024-12-01
1201,18,172,43,17,1,2024-05-01
1202,18,172,4,13,10,2024-01-01
1203,18,172,15,9,13,2025-06-01
1204,18,162,31,21,5,2025-01-01
1205,18,162,31,9,2,2025-02-01
1206,18,162,28,24,21,2024-01-01
1207,18,162,21,3,4,2024-06-01
1208,18,162,20,22,14,2024-03-01
1209,18,162,15,3,8,2025-07-01
1210,18,181,11,16,10,2024-08-01
1211,18,181,38,13,3,2024-01-01
1212,18,181,30,8,2,2025-05-01
1213,18,181,22,5,3,2025-10-01
1214,18,181,20,23,17,2025-09-01
1215,18,181,33,9,2,2025-11-01
1216,18,181,17,20,16,2025-02-01
1217,18,181,24,15,20,2024-10-01
1218,18,181,39,19,9,2024-04-01
1219,18,181,32,16,14,2024-07-01
1220,18,181,13,23,25,2024-12-01
1221,18,116,8,24,19,2025-01-01
1222,18,116,5,5,10,2025-07-01
1223,18,116,22,22,12,2024-12-01
1224,18,116,20,20,24,2025-02-01
1225,18,116,6,8,7,2024-02-01
1226,18,116,14,25,23,2025-05-01
1227,18,116,5,4,7,2025-06-01
1228,18,116,31,16,4,2024-07-01
1229,18,116,0,12,16,2025-11-01
1230,18,116,2,16,14,2024-04-01
1231,18,147,5,5,7,2025-03-01
1232,18,147,29,6,2,2025-04-01
1233,18,147,30,15,14,2025-07-01
1234,18,147,10,24,27,2024-04-01
1235,18,147,10,8,12,2025-01-01
1236,18,147,27,15,12,2024-08-01
1237,18,147,19,13,9,2024-09-01
1238,18,147,10,22,26,2025-10-01
1239,18,147,9,3,2,2024-01-01
1240,18,114,30,23,22,2025-12-01
1241,18,114,23,17,6,2025-06-01
1242,18,114,11,7,9,2024-05-01
1243,18,114,23,5,6,2024-01-01
1244,18,114,13,12,12,2024-07-01
1245,18,114,15,11,4,2025-02-01
1246,18,114,10,17,22,2024-03-01
1247,18,114,29,11,1,2024-10-01
1248,18,114,26,14,16,2024-12-01
1249,18,114,17,19,12,2025-09-01
1250,18,109,30,18,8,2025-09-01
1251,18,109,20,11,8,2024-04-01
1252,18,109,46,25,9,2024-06-01
1253,18,109,0,5,9,2025-06-01
1254,18,109,22,13,0,2024-10-01
1255,18,109,36,22,14,2024-03-01
1256,18,109,2,2,4,2024-02-01
1257,18,171,25,3,0,2024-10-01
1258,18,171,22,18,19,2025-10-01
1259,18,171,10,10,13,2025-09-01
1260,18,171,33,7,4,2024-06-01
1261,18,171,23,11,0,2024-07-01
1262,18,171,20,16,0,2025-06-01
1263,18,171,12,21,9,2024-01-01
1264,18,171,23,22,21,2024-05-01
1265,18,171,23,3,4,2025-02-01
1266,18,171,27,24,14,2025-03-01
1267,18,171,25,13,3,2025-05-01
1268,18,171,32,7,1,2024-11-01
1269,18,129,0,9,14,2025-10-01
1270,18,129,17,13,4,2024-04-01
1271,18,129,22,2,2,2025-03-01
1272,18,129,8,18,23,2024-11-01
1273,18,129,18,16,9,2024-03-01
1274,18,129,12,8,7,2025-01-01
1275,18,129,16,12,8,2024-02-01
1276,18,129,24,2,5,2025-02-01
1277,19,156,20,3,4,2024-09-01
1278,19,156,18,11,9,2025-04-01
1279,19,156,7,17,17,2024-08-01
1280,19,156,12,10,15,2025-10-01
1281,19,156,21,22,21,2025-07-01
1282,19,156,29,22,21,2025-03-01
1283,19,156,33,13,5,2025-08-01
1284,19,156,19,18,9,2024-12-01
1285,19,179,20,15,1,2024-10-01
1286,19,179,29,4,1,2024-07-01
1287,19,179,24,5,9,2024-09-01
1288,19,179,12,17,10,2025-06-01
1289,19,179,5,24,23,2024-05-01
1290,19,179,7,5,4,2024-12-01
1291,19,179,27,12,10,2024-11-01
1292,19,179,0,3,4,2025-09-01
1293,19,179,15,11,14,2025-05-01
1294,19,179,7,22,24,2025-12-01
1295,19,179,7,11,12,2025-03-01
1296,19,144,43,24,9,2024-12-01
1297,19,144,28,24,25,2025-09-01
1298,19,144,13,12,15,2024-02-01
1299,19,144,18,12,1,2025-11-01
1300,19,144,19,24,21,2025-08-01
1301,19,144,11,22,21,2024-07-01
1302,19,144,20,18,0,2024-08-01
1303,19,144,6,2,7,2024-05-01
1304,19,187,5,15,19,2025-08-01
1305,19,187,18,3,2,2025-09-01
1306,19,187,20,22,11,2025-07-01
1307,19,187,39,24,8,2025-06-01
1308,19,187,24,12,17,2024-09-01
1309,19,187,24,24,16,2024-06-01
1310,19,158,30,11,0,2025-02-01
1311,19,158,15,20,21,2024-08-01
1312,19,158,29,6,1,2024-09-01
1313,19,158,9,17,11,2024-12-01
1314,19,158,6,13,13,2024-06-01
1315,19,158,21,12,2,2025-01-01
1316,19,158,20,25,7,2025-09-01
1317,19,158,10,5,5,2025-05-01
1318,19,158,28,13,4,2024-03-01
1319,19,158,12,5,1,2025-03-01
1320,19,158,38,21,10,2025-06-01
1321,19,104,28,23,14,2024-05-01
1322,19,104,10,19,13,2025-06-01
1323,19,104,27,22,11,2025-02-01
1324,19,104,3,7,8,2025-11-01
1325,19,104,32,7,4,2025-09-01
1326,19,104,3,21,23,2024-01-01
1327,19,104,14,4,0,2024-10-01
1328,19,104,0,5,8,2025-08-01
1329,19,104,29,18,19,2024-08-01
1330,19,104,21,18,13,2024-06-01
1331,19,104,19,14,2,2024-12-01
1332,19,104,4,6,11,2025-10-01
1333,19,166,15,7,10,2024-01-01
1334,19,166,27,13,10,2025-08-01
1335,19,166,11,10,10,2024-07-01
1336,19,166,17,13,4,2025-11-01
1337,19,166,13,6,3,2025-01-01
1338,19,166,32,5,1,2025-09-01
1339,19,166,31,3,0,2024-09-01
1340,19,166,7,3,6,2025-04-01
1341,19,166,38,17,4,2025-10-01
1342,19,166,0,6,11,2024-06-01
1343,19,166,26,24,28,2024-04-01
1344,19,166,8,4,8,2024-12-01
1345,19,119,23,21,21,2024-07-01
1346,19,119,25,5,1,2024-06-01
1347,19,119,29,14,15,2024-10-01
1348,19,119,12,12,15,2025-02-01
1349,19,119,20,13,10,2025-03-01
1350,19,119,40,19,9,2025-09-01
1351,19,119,24,25,13,2024-11-01
1352,19,119,18,21,4,2025-04-01
1353,19,119,16,2,4,2025-01-01
1354,19,119,25,24,17,2024-04-01
1355,20,153,22,9,4,2024-06-01
1356,20,153,27,3,4,2025-12-01
1357,20,153,23,10,14,2025-11-01
1358,20,153,34,7,1,2025-09-01
1359,20,153,11,5,4,2024-04-01
1360,20,153,29,4,0,2024-08-01
1361,20,153,23,4,5,2025-04-01
1362,20,153,11,22,18,2024-07-01
1363,20,153,39,18,1,2024-01-01
1364,20,153,13,9,4,2024-10-01
1365,20,153,0,9,13,2025-02-01
1366,20,153,37,17,0,2024-12-01
1367,20,133,6,6,5,2024-10-01
1368,20,133,18,16,17,2024-07-01
1369,20,133,19,15,10,2024-01-01
1370,20,133,13,11,6,2025-12-01
1371,20,133,8,3,4,2025-03-01
1372,20,133,15,6,8,2024-09-01
1373,20,133,27,20,12,2025-05-01
1374,20,133,27,6,5,2025-07-01
1375,20,133,29,17,13,2024-05-01
1376,20,133,9,15,18,2024-02-01
1377,20,133,18,24,27,2024-04-01
1378,20,133,16,16,14,2024-08-01
1379,20,131,31,22,15,2024-05-01
1380,20,131,35,23,0,2025-05-01
1381,20,131,33,3,0,2024-03-01
1382,20,131,11,7,0,2024-06-01
1383,20,131,32,12,9,2025-08-01
1384,20,131,17,7,7,2025-01-01
1385,20,131,23,18,0,2025-02-01
1386,20,140,21,10,4,2024-08-01
1387,20,140,36,13,2,2025-04-01
1388,20,140,11,8,4,2025-06-01
1389,20,140,9,2,1,2024-05-01
1390,20,140,38,22,5,2025-11-01
1391,20,140,26,19,9,2024-07-01
1392,20,140,26,18,7,2025-12-01
1393,20,140,32,10,8,2025-05-01
1394,20,140,17,14,8,2024-02-01
1395,20,140,45,25,6,2024-03-01
1396,20,140,38,22,6,2025-07-01
1397,20,140,25,22,5,2025-01-01
1398,20,119,0,16,19,2025-05-01
1399,20,119,23,7,4,2024-11-01
1400,20,119,22,13,18,2024-02-01
1401,20,119,33,19,9,2024-01-01
1402,20,119,33,4,1,2024-08-01
1403,20,119,8,23,25,2024-04-01
1404,20,119,11,11,8,2025-07-01
1405,20,119,8,10,3,2024-07-01
1406,20,119,8,10,10,2025-09-01
1407,20,119,22,9,4,2024-03-01
1408,20,147,22,6,9,2024-08-01
1409,20,147,38,23,3,2024-11-01
1410,20,147,4,2,6,2025-10-01
1411,20,147,10,14,15,2025-01-01
1412,20,147,23,9,8,2024-01-01
1413,20,147,41,22,0,2025-03-01
1414,20,147,21,12,12,2024-04-01
1415,20,147,17,2,3,2024-10-01
1416,20,147,6,17,17,2024-05-01
1417,20,147,7,24,24,2025-08-01
1418,20,147,12,12,6,2024-09-01
1419,21,116,31,16,5,2025-10-01
1420,21,116,19,7,4,2024-02-01
1421,21,116,26,16,4,2024-06-01
1422,21,116,15,3,4,2025-09-01
1423,21,116,4,16,14,2025-03-01
1424,21,116,14,21,14,2024-09-01
1425,21,104,26,15,19,2024-08-01
1426,21,104,32,13,8,2024-05-01
1427,21,104,17,4,2,2025-02-01
1428,21,104,16,14,6,2024-12-01
1429,21,104,31,24,16,2025-09-01
1430,21,104,38,12,3,2025-10-01
1431,21,104,25,5,10,2024-10-01
1432,21,104,14,15,9,2024-09-01
1433,21,104,38,18,3,2025-01-01
1434,21,104,18,2,7,2024-04-01
1435,21,140,16,11,4,2024-06-01
1436,21,140,10,15,9,2025-06-01
1437,21,140,37,10,0,2024-10-01
1438,21,140,7,7,10,2024-07-01
1439,21,140,33,22,4,2025-12-01
1440,21,140,33,23,20,2024-11-01
1441,21,140,14,17,19,2025-10-01
1442,21,140,38,23,14,2024-02-01
1443,21,140,18,14,15,2024-03-01
