transaction_id,transaction_date,customer_id,vehicle_id,dealer_id,quantity,unit_price,discount_amount,tax_amount,total_revenue,payment_method,sales_channel
500318,2025-03-21,1294,108,52,1,182200000,3600000,19646000,198246000,Credit,Showroom
500319,2022-07-25,3875,142,27,5,286000000,71000000,149490000,1508490000,Credit,Fleet
500320,2021-05-04,4096,141,35,1,369600000,20900000,38357000,387057000,Cash,Showroom
500321,2024-12-20,2029,104,29,1,302900000,3100000,32978000,332778000,Cash,Online
500322,2023-10-16,2651,118,12,1,204800000,8000000,21648000,218448000,Credit,Showroom
500323,2021-02-18,2813,119,26,2,207900000,800000,45650000,460650000,Credit,Fleet
500324,2024-10-29,3541,113,12,1,168600000,11300000,17303000,174603000,Cash,Showroom
500325,2024-01-17,4033,108,33,1,179200000,10700000,18535000,187035000,Credit,Showroom
500326,2021-07-29,1175,128,77,1,291000000,12200000,30668000,309468000,Credit,Showroom
500327,2023-11-30,4987,125,110,1,626900000,7000000,68189000,688089000,Cash,Showroom
500328,2020-03-26,3903,117,82,1,180800000,1800000,19690000,198690000,Credit,Showroom
500329,2024-10-06,3833,126,56,1,658800000,29400000,69234000,698634000,Cash,Online
500330,2025-06-14,1029,106,19,1,369500000,8700000,39688000,400488000,Credit,Showroom
500331,2024-11-28,4843,137,93,1,438800000,10900000,47069000,474969000,Cash,Showroom
500332,2023-12-04,2190,167,7,1,636900000,36100000,66088000,666888000,Cash,Showroom
500333,2021-01-15,4382,125,27,6,660900000,261000000,407484000,4111884000,Credit,Fleet
500334,2020-06-17,4621,116,39,4,256300000,8000000,111892000,1129092000,Credit,Fleet
500335,2020-11-24,2657,112,117,1,231300000,400000,25399000,256299000,Credit,Showroom
500336,2025-01-13,4182,130,13,1,638700000,24700000,67540000,681540000,Credit,Showroom
500337,2024-09-29,1847,134,80,1,272400000,15400000,28270000,285270000,Cash,Showroom
500338,2023-02-11,4166,163,37,1,580600000,18800000,61798000,623598000,Cash,Showroom
500339,2023-06-06,1392,114,43,1,298800000,3200000,32516000,328116000,Credit,Showroom
500340,2021-08-13,1068,120,16,1,408100000,6800000,44143000,445443000,Cash,Showroom
500341,2021-07-31,3733,106,88,1,374200000,14100000,39611000,399711000,Credit,Online
500342,2022-01-30,5335,145,73,1,345200000,1000000,37862000,382062000,Cash,Event
500343,2022-07-18,5006,107,56,5,384600000,85700000,202103000,2039403000,Credit,Fleet
500344,2020-03-12,2008,103,111,1,300800000,700000,33011000,333111000,Credit,Showroom
500345,2022-10-09,4576,110,109,1,785700000,16700000,84590000,853590000,Credit,Showroom
500346,2025-03-06,3577,115,55,1,289200000,3300000,31449000,317349000,Credit,Showroom
500347,2020-06-14,1646,135,25,1,290700000,2200000,31735000,320235000,Cash,Showroom
500348,2022-02-22,3525,103,30,1,291700000,3000000,31757000,320457000,Credit,Online
500349,2025-04-12,4535,103,82,1,285000000,8500000,30415000,306915000,Credit,Online
500350,2025-11-22,1617,102,28,1,448900000,22400000,46915000,473415000,Cash,Showroom
500351,2021-05-24,4392,135,19,1,298400000,18700000,30767000,310467000,Credit,Showroom
500352,2023-07-02,3817,135,94,1,300400000,19600000,30888000,311688000,Cash,Showroom
500353,2024-06-11,2590,117,120,1,184200000,6100000,19591000,197691000,Cash,Showroom
500354,2023-01-04,5282,101,112,1,236500000,6000000,25355000,255855000,Credit,Showroom
500355,2025-09-12,1387,101,68,1,233500000,4600000,25179000,254079000,Credit,Showroom
500356,2022-12-10,2682,116,60,1,271700000,15300000,28204000,284604000,Cash,Showroom
500357,2021-01-18,2599,103,73,1,285700000,11700000,30140000,304140000,Credit,Showroom
500358,2022-07-30,5298,128,1,1,293600000,8400000,31372000,316572000,Credit,Showroom
500359,2025-04-29,2667,123,13,1,791100000,38500000,82786000,835386000,Credit,Showroom
500360,2025-08-25,3991,129,24,1,291800000,9900000,31009000,312909000,Credit,Showroom
500361,2025-02-06,5269,154,61,1,854600000,800000,93918000,947718000,Credit,Showroom
500362,2022-10-13,1249,101,89,1,240800000,8600000,25542000,257742000,Credit,Showroom
500363,2022-01-22,2830,112,82,1,234900000,9400000,24805000,250305000,Credit,Showroom
500364,2020-06-24,2429,106,100,1,387800000,23300000,40095000,404595000,Credit,Showroom
500365,2020-04-30,5083,140,50,1,172700000,1000000,18887000,190587000,Cash,Showroom
500366,2022-11-11,1008,103,20,1,304100000,11900000,32142000,324342000,Cash,Showroom
500367,2023-06-13,4658,105,71,1,561200000,25300000,58949000,594849000,Credit,Showroom
500368,2025-02-23,4704,139,103,1,243000000,10300000,25597000,258297000,Credit,Showroom
500369,2024-10-13,1404,123,111,1,766000000,29400000,81026000,817626000,Credit,Showroom
500370,2024-03-01,4897,109,32,1,742400000,11500000,80399000,811299000,Credit,Showroom
500371,2023-10-21,3266,123,89,1,762300000,42900000,79134000,798534000,Cash,Showroom
500372,2021-11-11,3557,107,38,1,398600000,7400000,43032000,434232000,Credit,Showroom
500373,2021-12-09,5236,106,62,1,386400000,10700000,41327000,417027000,Credit,Showroom
500374,2020-01-11,3391,108,21,1,180800000,300000,19855000,200355000,Credit,Showroom
500375,2024-03-17,5199,122,2,5,789400000,214500000,410575000,4143075000,Credit,Fleet
500376,2022-04-27,5116,145,109,1,345200000,7300000,37169000,375069000,Credit,Showroom
500377,2024-07-10,1541,113,6,1,164800000,4300000,17655000,178155000,Credit,Showroom
500378,2023-10-28,1027,119,96,1,207900000,3000000,22539000,227439000,Cash,Showroom
500379,2021-04-19,3326,136,108,1,451000000,29300000,46387000,468087000,Cash,Showroom
500380,2023-11-05,1548,115,103,3,285000000,17500000,92125000,929625000,Cash,Fleet
500381,2025-09-21,1749,114,60,1,281300000,16000000,29183000,294483000,Cash,Online
500382,2023-09-23,4754,173,43,1,1318600000,51300000,139403000,1406703000,Credit,Showroom
500383,2023-06-24,5478,108,68,1,177900000,9000000,18579000,187479000,Credit,Showroom
500384,2023-03-27,1297,112,72,1,234800000,15400000,24134000,243534000,Credit,Event
500385,2025-01-17,2976,114,117,1,296100000,12500000,31196000,314796000,Cash,Showroom
500386,2023-04-20,3386,125,89,1,668900000,9200000,72567000,732267000,Cash,Showroom
500387,2025-05-01,4601,132,43,1,420800000,16400000,44484000,448884000,Credit,Online
500388,2022-03-22,5317,113,111,1,161000000,8800000,16742000,168942000,Credit,Showroom
500389,2022-04-06,3960,184,78,1,1315200000,35200000,140800000,1420800000,Credit,Online
500390,2021-06-25,1969,137,75,1,458200000,29500000,47157000,475857000,Credit,Showroom
500391,2021-07-20,5329,123,95,1,772900000,6500000,84304000,850704000,Cash,Showroom
500392,2025-11-03,5473,114,35,1,299000000,10800000,31702000,319902000,Credit,Online
500393,2023-08-18,2961,105,89,1,576600000,2100000,63195000,637695000,Credit,Showroom
500394,2023-05-14,3968,102,18,1,472900000,2000000,51799000,522699000,Credit,Showroom
500395,2022-10-03,3602,152,59,1,292400000,9100000,31163000,314463000,Credit,Showroom
500396,2024-03-04,1944,121,77,5,403300000,50500000,216260000,2182260000,Credit,Fleet
500397,2025-01-24,3641,125,23,1,668400000,36100000,69553000,701853000,Cash,Showroom
500398,2025-05-16,3006,139,105,1,243800000,12400000,25454000,256854000,Cash,Showroom
500399,2024-07-11,1574,143,53,1,744200000,41200000,77330000,780330000,Credit,Showroom
500400,2024-09-21,5225,115,39,1,290300000,16700000,30096000,303696000,Credit,Showroom
500401,2023-10-10,3036,110,103,1,745200000,2500000,81697000,824397000,Credit,Showroom
500402,2025-09-10,3087,121,32,6,388200000,26500000,253297000,2555997000,Credit,Fleet
500403,2024-10-12,5298,127,52,1,285000000,3300000,30987000,312687000,Credit,Showroom
500404,2023-07-07,2007,101,35,1,239000000,2400000,26026000,262626000,Credit,Showroom
500405,2022-09-16,2617,118,105,1,207200000,4500000,22297000,224997000,Credit,Online
500406,2024-08-23,1688,117,49,1,190000000,11100000,19679000,198579000,Cash,Online
500407,2023-02-26,4395,136,7,1,444100000,20200000,46629000,470529000,Cash,Showroom
500408,2024-07-28,2480,119,32,1,196200000,5000000,21032000,212232000,Cash,Event
500409,2020-09-09,1521,113,55,1,170000000,5400000,18106000,182706000,Credit,Event
500410,2025-09-20,5203,163,97,1,548300000,12800000,58905000,594405000,Credit,Showroom
500411,2025-12-22,4521,127,105,6,288300000,10200000,189156000,1908756000,Cash,Fleet
500412,2025-02-05,3325,137,65,1,466900000,25300000,48576000,490176000,Credit,Showroom
500413,2023-07-15,5389,111,48,1,230700000,6400000,24673000,248973000,Credit,Showroom
500414,2025-02-03,3858,164,93,1,432200000,7000000,46772000,471972000,Credit,Showroom
500415,2021-06-07,3224,125,33,1,656000000,26800000,69212000,698412000,Credit,Showroom
500416,2025-07-26,4869,161,7,1,436900000,800000,47971000,484071000,Credit,Showroom
500417,2021-08-05,4182,127,113,1,279000000,13800000,29172000,294372000,Cash,Showroom
500418,2025-08-30,2210,133,49,1,424100000,27400000,43637000,440337000,Credit,Showroom
500419,2020-10-20,2701,124,38,1,327800000,11600000,34782000,350982000,Cash,Showroom
500420,2025-12-08,2531,122,68,1,788600000,47900000,81477000,822177000,Credit,Showroom
500421,2024-01-20,4541,144,72,1,793300000,22400000,84799000,855699000,Cash,Showroom
500422,2023-04-12,4694,131,3,1,381300000,10000000,40843000,412143000,Credit,Showroom
500423,2023-12-31,4664,139,65,1,243500000,11300000,25542000,257742000,Credit,Online
500424,2025-03-10,1385,138,75,5,246600000,71200000,127798000,1289598000,Cash,Fleet
500425,2021-11-18,2558,109,64,1,785500000,700000,86328000,871128000,Credit,Showroom
500426,2021-05-09,1004,129,96,1,292300000,18600000,30107000,303807000,Credit,Showroom
500427,2024-11-10,2027,139,33,1,262100000,8800000,27863000,281163000,Cash,Showroom
500428,2023-11-20,2802,119,74,1,199800000,7600000,21142000,213342000,Credit,Showroom
500429,2025-11-19,1656,103,50,1,284900000,16700000,29502000,297702000,Credit,Showroom
500430,2024-03-27,1309,131,27,1,377600000,2500000,41261000,416361000,Credit,Showroom
500431,2021-04-18,4885,109,36,1,740100000,49700000,75944000,766344000,Credit,Showroom
500432,2021-04-27,2002,106,33,1,382500000,17600000,40139000,405039000,Credit,Showroom
500433,2024-05-19,4737,104,13,1,296000000,11100000,31339000,316239000,Credit,Showroom
500434,2025-03-03,4265,139,29,1,248900000,4800000,26851000,270951000,Credit,Showroom
500435,2025-06-01,2782,140,98,1,172200000,2600000,18656000,188256000,Credit,Showroom
500436,2022-12-16,1204,109,28,1,738700000,1200000,81125000,818625000,Credit,Showroom
500437,2023-04-05,4557,113,104,1,161200000,3800000,17314000,174714000,Credit,Showroom
500438,2025-09-07,3859,107,25,1,383000000,25600000,39314000,396714000,Cash,Event
500439,2022-11-23,1434,145,70,1,362200000,22500000,37367000,377067000,Credit,Showroom
500440,2023-06-01,3479,113,3,1,163100000,9400000,16907000,170607000,Credit,Showroom
500441,2021-03-08,5232,104,52,1,293600000,13500000,30811000,310911000,Credit,Event
500442,2024-09-09,2248,105,43,1,580200000,18300000,61809000,623709000,Credit,Showroom
500443,2021-02-17,3517,110,95,1,791000000,17200000,85118000,858918000,Credit,Showroom
500444,2024-12-24,4764,112,41,1,238400000,8000000,25344000,255744000,Cash,Showroom
500445,2020-12-28,4064,130,74,1,622500000,28300000,65362000,659562000,Credit,Event
500446,2020-11-10,3892,133,113,1,410600000,19100000,43065000,434565000,Cash,Showroom
500447,2025-06-20,3515,105,8,1,549900000,27000000,57519000,580419000,Credit,Showroom
500448,2022-07-31,2884,131,81,1,383900000,24800000,39501000,398601000,Cash,Showroom
500449,2024-11-14,1142,140,88,1,171800000,4900000,18359000,185259000,Credit,Showroom
500450,2025-11-08,1687,122,45,1,753800000,16900000,81059000,817959000,Credit,Showroom
500451,2023-03-10,3039,127,97,1,278200000,8200000,29700000,299700000,Credit,Showroom
500452,2023-03-17,4335,109,80,1,745100000,27500000,78936000,796536000,Cash,Showroom
500453,2023-10-06,2412,121,4,1,409500000,15900000,43296000,436896000,Credit,Showroom
500454,2022-02-05,2829,118,27,1,195500000,7600000,20669000,208569000,Credit,Event
500455,2022-10-30,4624,138,80,1,262200000,15500000,27137000,273837000,Credit,Showroom
500456,2024-08-15,1941,112,98,1,224300000,3800000,24255000,244755000,Cash,Showroom
500457,2023-09-04,3434,105,71,1,563500000,200000,61963000,625263000,Credit,Online
500458,2024-08-30,4971,132,6,1,425300000,16200000,45001000,454101000,Credit,Showroom
500459,2023-03-18,3869,137,26,1,459400000,8200000,49632000,500832000,Credit,Showroom
500460,2024-02-02,2549,146,85,1,198900000,4900000,21340000,215340000,Credit,Showroom
500461,2021-02-12,1268,124,14,1,330200000,15200000,34650000,349650000,Cash,Showroom
500462,2023-07-07,5149,127,107,1,277900000,13100000,29128000,293928000,Credit,Showroom
500463,2024-04-26,3636,131,118,1,398800000,100000,43857000,442557000,Credit,Online
500464,2025-11-25,1115,153,33,1,434000000,18000000,45760000,461760000,Credit,Showroom
500465,2023-08-27,4188,141,78,1,377500000,12200000,40183000,405483000,Credit,Showroom
500466,2022-09-01,5299,117,17,1,185100000,500000,20306000,204906000,Credit,Event
500467,2025-09-25,5307,146,111,4,205100000,53200000,84392000,851592000,Credit,Fleet
500468,2022-02-19,2267,118,21,1,195100000,12200000,20119000,203019000,Credit,Showroom
500469,2021-11-16,4208,125,49,1,638600000,25800000,67408000,680208000,Credit,Showroom
500470,2021-09-25,3526,127,22,1,280700000,4600000,30371000,306471000,Credit,Showroom
500471,2025-06-19,5429,136,82,1,446100000,1600000,48895000,493395000,Credit,Showroom
500472,2023-11-28,5131,113,68,1,171800000,7800000,18040000,182040000,Credit,Showroom
500473,2025-06-22,3869,129,4,1,291400000,1700000,31867000,321567000,Cash,Showroom
500474,2023-05-04,1468,125,98,1,644700000,29400000,67683000,682983000,Credit,Showroom
500475,2021-05-10,3690,131,36,1,373500000,7800000,40227000,405927000,Cash,Showroom
500476,2021-12-14,1352,110,33,1,784600000,29600000,83050000,838050000,Credit,Showroom
500477,2023-12-27,1185,102,82,1,467100000,31500000,47916000,483516000,Credit,Online
500478,2023-09-14,2056,129,79,1,310600000,13800000,32648000,329448000,Credit,Showroom
500479,2021-03-01,1012,125,2,1,654200000,17400000,70048000,706848000,Credit,Showroom
500480,2020-01-20,1305,110,62,1,792600000,21800000,84788000,855588000,Credit,Showroom
500481,2025-04-21,3946,116,80,1,270800000,9100000,28787000,290487000,Credit,Showroom
500482,2020-08-20,2082,108,57,1,179400000,5700000,19107000,192807000,Credit,Showroom
500483,2021-09-22,1374,149,18,1,281600000,17200000,29084000,293484000,Credit,Showroom
500484,2025-05-20,5107,129,24,1,313900000,3000000,34199000,345099000,Credit,Showroom
500485,2025-08-13,4150,101,55,1,236000000,8400000,25036000,252636000,Credit,Online
500486,2023-10-26,3172,109,83,1,751700000,7100000,81906000,826506000,Credit,Showroom
500487,2023-06-29,1969,101,105,1,239100000,3200000,25949000,261849000,Credit,Showroom
500488,2021-05-09,4227,103,14,1,296200000,12700000,31185000,314685000,Credit,Showroom
500489,2023-03-28,2244,129,32,1,307000000,9900000,32681000,329781000,Credit,Event
500490,2022-03-04,4775,117,101,1,191700000,11600000,19811000,199911000,Credit,Event
500491,2025-04-10,3223,108,54,1,178200000,5900000,18953000,191253000,Cash,Showroom
500492,2025-09-02,2739,121,75,1,400500000,14700000,42438000,428238000,Credit,Showroom
500493,2023-04-14,5421,121,8,1,413200000,20900000,43153000,435453000,Cash,Showroom
500494,2022-03-04,1298,117,73,1,181400000,8800000,18986000,191586000,Credit,Showroom
500495,2024-12-14,4010,158,80,1,426300000,12400000,45529000,459429000,Credit,Showroom
500496,2022-09-17,5262,108,101,1,182600000,9700000,19019000,191919000,Cash,Showroom
500497,2022-04-06,2413,112,92,1,229900000,2900000,24970000,251970000,Credit,Event
500498,2023-01-10,4812,114,23,1,284000000,2400000,30976000,312576000,Cash,Showroom
500499,2021-09-22,1449,107,64,1,382700000,3400000,41723000,421023000,Cash,Event
500500,2025-06-07,1024,102,49,1,476700000,22600000,49951000,504051000,Credit,Showroom
500501,2023-02-11,4262,109,47,1,761700000,35400000,79893000,806193000,Credit,Showroom
500502,2023-01-06,1723,133,113,1,439500000,26800000,45397000,458097000,Credit,Showroom
500503,2024-01-29,3556,102,94,1,448000000,22600000,46794000,472194000,Credit,Showroom
500504,2024-01-15,3618,109,115,1,791700000,4200000,86625000,874125000,Credit,Showroom
500505,2025-04-22,2108,129,117,1,306200000,10500000,32527000,328227000,Cash,Showroom
500506,2022-06-15,2848,116,102,1,271900000,11200000,28677000,289377000,Credit,Showroom
500507,2023-05-01,4595,126,100,1,640700000,15400000,68783000,694083000,Credit,Showroom
500508,2025-03-02,1028,107,68,1,390900000,0,42999000,433899000,Cash,Showroom
500509,2024-02-25,4736,101,33,1,241500000,11400000,25311000,255411000,Credit,Showroom
500510,2024-06-17,1319,127,96,1,292500000,16100000,30404000,306804000,Cash,Showroom
500511,2023-03-31,2387,105,26,5,554400000,46300000,299827000,3025527000,Credit,Fleet
500512,2022-10-05,1826,123,108,1,751900000,41900000,78100000,788100000,Credit,Showroom
500513,2022-06-04,1892,106,51,1,381000000,3200000,41558000,419358000,Credit,Event
500514,2021-11-30,2280,105,34,1,553500000,500000,60830000,613830000,Credit,Showroom
500515,2022-12-20,2320,122,87,1,776100000,38700000,81114000,818514000,Credit,Showroom
500516,2022-01-22,4366,104,63,1,302000000,15500000,31515000,318015000,Cash,Showroom
500517,2025-02-03,5403,110,116,1,793900000,15200000,85657000,864357000,Credit,Showroom
500518,2024-03-23,2946,115,115,1,287500000,19500000,29480000,297480000,Credit,Showroom
500519,2024-10-24,2621,135,118,1,284600000,10800000,30118000,303918000,Credit,Showroom
500520,2021-10-01,3464,134,89,1,261100000,18100000,26730000,269730000,Cash,Showroom
500521,2020-12-04,5277,144,26,1,776900000,32700000,81862000,826062000,Credit,Showroom
500522,2023-05-10,1348,132,118,1,417800000,28800000,42790000,431790000,Credit,Showroom
500523,2023-11-28,2807,129,83,1,294700000,4000000,31977000,322677000,Cash,Showroom
500524,2023-11-01,2612,110,46,1,790900000,28900000,83820000,845820000,Credit,Showroom
500525,2023-10-26,1178,133,104,1,408400000,16000000,43164000,435564000,Credit,Showroom
500526,2021-06-12,4908,113,117,1,169800000,5700000,18051000,182151000,Credit,Showroom
500527,2024-06-01,3442,139,65,1,248200000,2900000,26983000,272283000,Credit,Showroom
500528,2024-04-09,1339,114,47,1,291600000,17600000,30140000,304140000,Cash,Online
500529,2024-02-20,2067,135,43,1,296000000,2100000,32329000,326229000,Credit,Online
500530,2021-08-08,1588,107,39,1,381000000,600000,41844000,422244000,Credit,Showroom
500531,2025-06-04,3476,111,52,1,226700000,4500000,24442000,246642000,Cash,Showroom
